open_time,open,high,low,close,volume,macd,signal,hist
2022-02-07,42380.87,45492.0,41645.85,44372.72,150369.08122,-3229.2698986794567,-3542.9238048187854,313.6539061393287
2022-02-10,44372.71,45821.0,41688.88,42217.87,133889.31642,-2938.117945584767,-3421.962632971982,483.84468738721534
2022-02-13,42217.87,44751.4,41550.56,44544.86,89837.40749,-2490.8957835238543,-3235.7492630823567,744.8534795585024
2022-02-16,44544.85,44549.97,39450.0,39974.44,119563.79005,-2476.713681812049,-3083.9421468282953,607.2284650162464
2022-02-19,39974.45,40444.32,36800.0,37008.16,113829.03017,-2674.0040160057906,-3001.9545206637945,327.95050465800387
2022-02-22,37008.16,39843.0,34322.28,38327.21,217822.97247,-2692.8798730976923,-2940.1395911505742,247.2597180528819
2022-02-25,38328.68,40348.45,37000.0,37699.07,132165.27524,-2727.0885944876645,-2897.5293918179923,170.44079733032777
2022-02-28,37699.08,45400.0,37450.17,43892.98,193471.38812,-2228.711283958575,-2763.7657702461092,535.054486287534
2022-03-03,43892.99,44101.12,38407.59,39397.96,143268.4286,-2171.4234049519364,-2645.2972971872746,473.8738922353382
2022-03-06,39397.97,39693.87,37155.0,38730.63,159254.44355,-2155.028475189436,-2547.243532787707,392.21505759827096
2022-03-09,38730.63,42594.06,38223.6,38729.57,198374.28373,-2117.709274091314,-2461.3366810484285,343.62740695711454
2022-03-12,38729.57,39947.12,37555.0,39671.37,103771.64166,-1989.2078000219408,-2366.910904843131,377.7031048211902
2022-03-15,39671.37,41718.0,38098.33,40917.9,171325.6918,-1766.4226815912698,-2246.813260192759,480.3905786014893
2022-03-18,40917.89,42400.0,40135.04,41262.11,105128.52545,-1544.2874157941187,-2106.308091313031,562.0206755189124
2022-03-21,41262.11,43361.0,40467.94,42882.76,139710.0621,-1223.368476314361,-1929.720168313297,706.3516919989361
2022-03-24,42882.76,45094.14,42560.46,44511.27,133851.17763,-828.0851080460197,-1709.3931562598416,881.3080482138218
2022-03-27,44511.27,48189.84,44421.46,47434.8,137596.45668,-275.73722569279926,-1422.661970146433,1146.9247444536338
2022-03-30,47434.79,47700.22,44200.0,46283.49,145863.39991,68.31387558898132,-1124.4668009993504,1192.7806765883317
2022-04-02,46283.49,47444.11,45118.0,46580.51,115110.0889,360.784979150616,-827.4164449693573,1188.2014241199731
2022-04-05,46580.5,47200.0,42727.35,43444.19,140438.61944,335.6267271929246,-594.807810536901,930.4345377298256
2022-04-08,43444.2,43970.62,41868.0,42158.85,83037.79653,209.55679500733822,-433.93488942805317,643.4916844353913
2022-04-11,42158.85,42414.71,39200.0,41147.79,162653.73753,27.741585517127533,-341.59959443901704,369.3411799561446
2022-04-14,41147.78,41500.0,39551.94,40378.71,76638.81858,-176.3734827218359,-308.55437209558085,132.18088937374495
2022-04-17,40378.7,41760.0,38536.51,41493.18,110020.84677,-245.3791517669306,-295.9193280298508,50.54017626292023
2022-04-20,41493.19,42976.0,39177.0,39709.18,146857.64658,-438.96046908981225,-324.5275562418431,-114.43291284796913
2022-04-23,39709.19,40616.0,38200.0,40426.08,110032.16345,-528.4357408488868,-365.30919316325185,-163.12654768563493
2022-04-26,40426.08,40797.31,37702.26,39742.07,179820.05222,-647.0802900521594,-421.6634125410334,-225.41687751112602
2022-04-29,39742.06,39925.25,37386.38,38468.35,125587.08808,-834.2685802820488,-504.18444608923653,-330.08413419281226
2022-05-02,38468.35,40023.77,37517.8,39690.0,156091.99722,-873.9651771256176,-578.1405922965128,-295.8245848291049
2022-05-05,39690.0,39845.51,34785.0,35472.39,191441.94224,-1231.55430368823,-708.8233345748563,-522.7309691133737
2022-05-08,35472.4,35514.22,29730.4,31017.1,429854.572978,-1853.0896671924056,-937.6766010983662,-915.4130660940394
2022-05-11,31017.11,32162.59,26700.0,29287.05,509443.371986,-2456.939428716287,-1241.5291666219505,-1215.4102620943363
2022-05-14,29287.05,31460.0,28630.0,29874.01,170453.74433,-2855.218764055884,-1564.2670861087372,-1290.951677947147
2022-05-17,29874.01,30788.37,28654.47,30319.23,184350.65521,-3099.2067474238793,-1871.2550183717658,-1227.9517290521135
2022-05-20,30319.22,30777.33,28730.0,30293.94,117663.37197,-3257.064264337001,-2148.416867564813,-1108.6473967721881
2022-05-23,30293.93,30670.51,28669.0,29542.15,182881.84627,-3403.5961164559776,-2399.452717343046,-1004.1433991129315
2022-05-26,29542.14,29886.64,28019.56,29031.33,220059.526,-3520.36202775767,-2623.634579425971,-896.7274483316992
2022-05-29,29031.33,32399.0,28839.21,31801.04,186786.41156,-3350.7816787460833,-2769.0639992899937,-581.7176794560896
2022-06-01,31801.05,31982.97,29282.36,29700.21,214424.51037,-3347.3216140931763,-2884.715522250631,-462.60609184254554
2022-06-04,29700.21,31765.64,29485.0,31373.1,117594.75379,-3173.014707438124,-2942.3753592881294,-230.63934814999448
2022-06-07,31373.1,31589.6,29218.96,30109.93,225508.31584,-3101.0554534213406,-2974.111378114772,-126.94407530656872
2022-06-10,30109.93,30382.8,26560.0,26574.53,234580.247559,-3291.363668041573,-3037.5618361001325,-253.80183194144047
2022-06-13,26574.53,26895.84,20111.62,22583.72,642587.175143,-3721.3123413988287,-3174.311937159872,-547.0004042389569
2022-06-16,22583.72,22995.73,17622.0,18970.79,382809.586444,-4303.969537432018,-3400.243457214301,-903.726080217717
2022-06-19,18970.79,21723.0,17960.41,20723.52,341720.89239,-4571.600337316348,-3634.5148332347103,-937.0855040816373
2022-06-22,20723.51,21558.41,19770.51,21237.69,252691.43276,-4688.168168139495,-3845.2455002156676,-842.9226679238272
2022-06-25,21237.68,21888.0,20510.0,20742.56,169184.78388,-4765.567372708749,-4029.309874714284,-736.2574979944648
